C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_35_518.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_35_518.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_35_518.jpg,0,1,0,30.18998
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_35_588.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_35_588.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_35_588.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_35_656.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_35_656.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_35_656.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_35_724.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_35_724.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_35_724.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_35_791.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_35_791.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_35_791.jpg,0,1,0,30.18993
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_35_861.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_35_861.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_35_861.jpg,0,1,0,30.18993
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_35_929.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_35_929.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_35_929.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_35_999.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_35_999.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_35_999.jpg,0,1,0,30.18994
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_067.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_067.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_067.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_134.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_134.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_134.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_204.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_204.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_204.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_273.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_273.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_273.jpg,0,1,0,30.18994
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_340.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_340.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_340.jpg,0,1,0,30.18994
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_411.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_411.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_411.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_479.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_479.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_479.jpg,0,1,0,30.18994
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_548.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_548.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_548.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_618.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_618.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_618.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_687.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_687.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_687.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_756.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_756.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_756.jpg,0,1,0,30.18994
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_830.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_830.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_830.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_898.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_898.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_898.jpg,0,1,0,30.18994
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_36_969.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_36_969.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_36_969.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_040.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_040.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_040.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_106.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_106.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_106.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_174.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_174.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_174.jpg,0,1,0,30.18994
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_243.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_243.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_243.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_313.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_313.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_313.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_380.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_380.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_380.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_450.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_450.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_450.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_517.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_517.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_517.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_589.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_589.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_589.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_660.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_660.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_660.jpg,0,1,0,30.18993
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_730.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_730.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_730.jpg,0,1,0,30.18998
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_803.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_803.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_803.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_873.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_873.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_873.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_37_941.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_37_941.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_37_941.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_009.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_009.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_009.jpg,0,1,0,30.18996
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_078.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_078.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_078.jpg,0,1,0,30.18993
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_149.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_149.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_149.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_217.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_217.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_217.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_288.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_288.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_288.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_357.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_357.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_357.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_429.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_429.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_429.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_499.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_499.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_499.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_566.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_566.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_566.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_633.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_633.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_633.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_701.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_701.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_701.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_769.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_769.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_769.jpg,0,1,0,30.18997
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_839.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_839.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_839.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_909.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_909.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_909.jpg,0,1,0,30.18994
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_38_980.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_38_980.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_38_980.jpg,0,1,0,30.18993
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_048.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_048.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_048.jpg,0,1,0,30.18995
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_114.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_114.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_114.jpg,0,1,0,30.06213
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_182.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_182.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_182.jpg,0,1,0,30.5668
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_251.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_251.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_251.jpg,0,1,0,29.99406
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_318.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_318.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_318.jpg,0,1,0,30.12476
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_386.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_386.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_386.jpg,0,1,0,30.54185
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_456.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_456.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_456.jpg,-0.15,1,0,30.27471
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_526.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_526.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_526.jpg,-0.35,1,0,30.16252
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_597.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_597.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_597.jpg,0,1,0,30.1877
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_668.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_668.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_668.jpg,0,1,0,30.19036
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_734.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_734.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_734.jpg,0,1,0,30.1906
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_805.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_805.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_805.jpg,0,1,0,30.19046
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_877.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_877.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_877.jpg,0,1,0,30.19039
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_39_947.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_39_947.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_39_947.jpg,0,1,0,30.19033
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_016.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_016.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_016.jpg,0,1,0,30.19031
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_088.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_088.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_088.jpg,0,1,0,30.19031
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_159.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_159.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_159.jpg,0,1,0,30.19031
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_227.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_227.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_227.jpg,0,1,0,30.1903
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_295.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_295.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_295.jpg,0,1,0,30.1903
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_366.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_366.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_366.jpg,-0.05,1,0,30.18962
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_434.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_434.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_434.jpg,-0.2,1,0,30.17983
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_504.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_504.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_504.jpg,-0.4,1,0,30.1575
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_573.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_573.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_573.jpg,0,1,0,30.18742
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_644.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_644.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_644.jpg,0,1,0,30.18982
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_714.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_714.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_714.jpg,0,1,0,30.19016
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_783.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_783.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_783.jpg,0,1,0,30.19028
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_853.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_853.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_853.jpg,0,1,0,30.19031
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_925.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_925.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_925.jpg,0,1,0,30.19029
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_40_994.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_40_994.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_40_994.jpg,0,1,0,30.19023
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_41_061.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_41_061.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_41_061.jpg,0,1,0,30.19031
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_41_128.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_41_128.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_41_128.jpg,-0.15,1,0,30.18426
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_41_199.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_41_199.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_41_199.jpg,-0.3,1,0,30.16927
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_41_268.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_41_268.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_41_268.jpg,0,1,0,30.17932
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_41_339.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_41_339.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_41_339.jpg,0,1,0,30.18837
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_41_409.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_41_409.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_41_409.jpg,0,1,0,30.18986
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_41_476.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_41_476.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_41_476.jpg,0,1,0,30.19018
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_41_545.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_41_545.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_41_545.jpg,0,1,0,30.1902
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_41_617.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_41_617.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_41_617.jpg,0,1,0,30.19031
C:\Users\Bastian\Desktop\Selfdriving\IMG\center_2021_08_09_15_16_41_687.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\left_2021_08_09_15_16_41_687.jpg,C:\Users\Bastian\Desktop\Selfdriving\IMG\right_2021_08_09_15_16_41_687.jpg,0,1,0,30.19029
